asset_id,attribute_count,attribute_count_rarity_score,Earring_attribute,Earring_rarity_score,Background_attribute,Background_rarity_score,Fur_attribute,Fur_rarity_score,Clothes_attribute,Clothes_rarity_score,Mouth_attribute,Mouth_rarity_score,Eyes_attribute,Eyes_rarity_score,Hat_attribute,Hat_rarity_score,overall_rarity_score
6425,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Sleeveless Logo T,69.44444444444444,Bored,4.401408450704225,Bloodshot,11.82033096926714,Beanie,17.301038062283737,121.71236844425027
6426,5,3.941663381947182,,1.424298532972511,Gray,8.547008547008547,Golden Brown,12.820512820512821,,5.324813631522897,Phoneme Vuh,30.030030030030026,Scumbag,42.918454935622314,Party Hat 1,83.33333333333333,188.34011521294963
6427,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Brown,7.2992700729927,Striped Tee,24.154589371980677,Tongue Out,49.01960784313725,Sleepy,13.315579227696405,,4.440497335701599,111.64055805926823
6428,7,5.310674455655868,Silver Hoop,11.312217194570135,Yellow,7.79423226812159,Blue,20.408163265306122,Vietnam Jacket,44.24778761061947,Bored,4.401408450704225,Eyepatch,30.030030030030026,Seaman's Hat,23.809523809523807,147.31403708453124
6429,5,3.941663381947182,,1.424298532972511,Blue,8.038585209003216,Robot,36.90036900369004,Bone Necklace,48.78048780487805,Rage,37.59398496240602,Bloodshot,11.82033096926714,,4.440497335701599,152.94021719986574
6430,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Robot,36.90036900369004,Striped Tee,24.154589371980677,Bored,4.401408450704225,Cyborg,92.59259259259258,S&m Hat,42.5531914893617,211.95084772173794
6431,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Gray,20.161290322580644,Prison Jumpsuit,42.5531914893617,Bored Unshaven,6.447453255963895,Sleepy,13.315579227696405,,4.440497335701599,100.1148271092623
6432,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Golden Brown,12.820512820512821,Black T,29.940119760479043,Jovial,33.78378378378378,Bloodshot,11.82033096926714,Cowboy Hat,28.248587570621467,127.9555646342363
6433,7,5.310674455655868,Gold Hoop,21.645021645021647,Orange,7.830853563038371,Golden Brown,12.820512820512821,Striped Tee,24.154589371980677,Bored,4.401408450704225,Wide Eyed,18.214936247723134,Party Hat 1,83.33333333333333,177.71132988797007
6434,7,5.310674455655868,Gold Hoop,21.645021645021647,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Puffy Vest,44.052863436123346,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Halo,30.8641975308642,129.58921814811671
6435,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Dark Brown,7.396449704142013,Prom Dress,97.08737864077669,Phoneme L,41.1522633744856,Bored,5.827505827505828,King's Crown,129.87012987012986,292.4682255006472
6436,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Brown,7.2992700729927,Black Suit,238.0952380952381,Phoneme Vuh,30.030030030030026,Sad,18.148820326678766,Bayc Flipped Brim,43.29004329004329,348.205631544555
6437,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Red,21.09704641350211,Prom Dress,97.08737864077669,Bored,4.401408450704225,Eyepatch,30.030030030030026,Irish Boho,44.44444444444444,208.91096104703485
6438,7,5.310674455655868,Gold Hoop,21.645021645021647,Army Green,8.045052292839904,Gray,20.161290322580644,Black Holes T,48.78048780487805,Bored Unshaven,6.447453255963895,Sad,18.148820326678766,Police Motorcycle Helmet,76.92307692307692,205.46187702669567
6439,7,5.310674455655868,Silver Hoop,11.312217194570135,Army Green,8.045052292839904,Brown,7.2992700729927,Striped Tee,24.154589371980677,Bored Unshaven,6.447453255963895,Sleepy,13.315579227696405,Bayc Hat Black,43.859649122807014,119.74448499450659
6440,6,1.8793459875963163,,1.424298532972511,Purple,7.733952049497293,Pink,19.569471624266146,Striped Tee,24.154589371980677,Bored Unshaven,6.447453255963895,Coins,20.876826722338205,Seaman's Hat,23.809523809523807,105.89546135413886
6441,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Brown,7.2992700729927,Navy Striped Tee,29.761904761904763,Bored Unshaven,6.447453255963895,Closed,14.04494382022472,Police Motorcycle Helmet,76.92307692307692,145.61114691777018
6442,6,1.8793459875963163,Gold Stud,22.779043280182233,Army Green,8.045052292839904,Dmt,46.51162790697675,,5.324813631522897,Bored Unshaven Cigarette,22.831050228310502,Robot,28.57142857142857,Stuntman Helmet,63.69426751592357,199.63662941478074
6443,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Golden Brown,12.820512820512821,Black T,29.940119760479043,Bored,4.401408450704225,Angry,23.148148148148145,Stuntman Helmet,63.69426751592357,145.138954779375
6444,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Red,21.09704641350211,Hawaiian,35.3356890459364,Grin Diamond Grill,128.2051282051282,Coins,20.876826722338205,King's Crown,129.87012987012986,346.7270499866068
6445,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Black,8.136696501220504,Black T,29.940119760479043,Bored Unshaven Pizza,384.61538461538464,Coins,20.876826722338205,Horns,39.682539682539684,494.6002640953708
6446,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Admirals Coat,156.25,Bored Bubblegum,84.03361344537815,Sleepy,13.315579227696405,,4.440497335701599,278.8471539206777
6447,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Black,8.136696501220504,Space Suit,95.23809523809523,Bored Unshaven,6.447453255963895,Robot,28.57142857142857,Beanie,17.301038062283737,167.03694135856398
6448,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Golden Brown,12.820512820512821,Prison Jumpsuit,42.5531914893617,Bored Pipe,75.75757575757576,Heart,25.38071065989848,Sea Captain's Hat,32.67973856209151,200.6122569268922
6449,7,5.310674455655868,Gold Stud,22.779043280182233,Gray,8.547008547008547,Pink,19.569471624266146,Tie Dye,69.44444444444444,Bored Cigarette,14.04494382022472,Bloodshot,11.82033096926714,Bowler,38.167938931297705,189.6838560723468
6450,5,3.941663381947182,,1.424298532972511,Aquamarine,7.886435331230284,Brown,7.2992700729927,,5.324813631522897,Grin,13.986013986013987,Wide Eyed,18.214936247723134,Halo,30.8641975308642,88.9416287152669
6451,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Tan,15.974440894568689,Service,70.4225352112676,Bored Unshaven Pipe,99.00990099009901,Bored,5.827505827505828,,4.440497335701599,209.08589446690235
6452,6,1.8793459875963163,Silver Stud,12.150668286755772,Blue,8.038585209003216,Black,8.136696501220504,,5.324813631522897,Bored,4.401408450704225,Bored,5.827505827505828,Seaman's Hat,23.809523809523807,69.56854770383258
6453,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Zombie,33.11258278145695,Tuxedo Tee,42.5531914893617,Phoneme Oh,42.19409282700422,Sleepy,13.315579227696405,Fisherman's Hat,28.98550724637681,171.58148120934806
6454,7,5.310674455655868,Silver Stud,12.150668286755772,Aquamarine,7.886435331230284,Pink,19.569471624266146,Sailor Shirt,35.2112676056338,Grin Multicolored,86.20689655172414,Bored,5.827505827505828,Cowboy Hat,28.248587570621467,200.41150725339332
6455,6,1.8793459875963163,,1.424298532972511,Purple,7.733952049497293,Death Bot,57.14285714285714,Tie Dye,69.44444444444444,Bored Unshaven,6.447453255963895,Heart,25.38071065989848,Bandana Blue,112.35955056179776,281.8126126350278
6456,5,3.941663381947182,,1.424298532972511,Aquamarine,7.886435331230284,Pink,19.569471624266146,Vietnam Jacket,44.24778761061947,Phoneme Wah,61.34969325153375,Zombie,32.467532467532465,,4.440497335701599,175.3273795358034
6457,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Dark Brown,7.396449704142013,Black T,29.940119760479043,Dumbfounded,19.801980198019802,X Eyes,40.816326530612244,Fisherman's Hat,28.98550724637681,138.03826022832033
6458,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Gray,20.161290322580644,Lab Coat,69.44444444444444,Bored Unshaven,6.447453255963895,Bloodshot,11.82033096926714,Commie Hat,32.89473684210526,151.9583356861605
6459,4,39.37007874015748,,1.424298532972511,Gray,8.547008547008547,Gray,20.161290322580644,,5.324813631522897,Bored Unshaven Party horn,222.22222222222223,Robot,28.57142857142857,,4.440497335701599,330.0616379035945
6460,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Dark Brown,7.396449704142013,Hawaiian,35.3356890459364,Small Grin,36.76470588235294,Sleepy,13.315579227696405,,4.440497335701599,110.44973667378741
6461,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Golden Brown,12.820512820512821,Tanktop,42.5531914893617,Grin,13.986013986013987,Wide Eyed,18.214936247723134,Spinner Hat,55.24861878453038,154.24380096559395
6462,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Brown,7.2992700729927,Bone Necklace,48.78048780487805,Bored Pizza,200.0,Sleepy,13.315579227696405,Police Motorcycle Helmet,76.92307692307692,357.4529121122512
6463,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Red,21.09704641350211,,5.324813631522897,Bored,4.401408450704225,Closed,14.04494382022472,Sea Captain's Hat,32.67973856209151,90.70814506108675
6464,7,5.310674455655868,Silver Stud,12.150668286755772,Blue,8.038585209003216,Black,8.136696501220504,Tweed Suit,70.92198581560284,Dumbfounded,19.801980198019802,Closed,14.04494382022472,Cowboy Hat,28.248587570621467,166.6541218571042
6465,6,1.8793459875963163,Silver Stud,12.150668286755772,Orange,7.830853563038371,Tan,15.974440894568689,,5.324813631522897,Bored,4.401408450704225,Closed,14.04494382022472,Commie Hat,32.89473684210526,94.50121147651625
6466,7,5.310674455655868,Silver Stud,12.150668286755772,Aquamarine,7.886435331230284,Dark Brown,7.396449704142013,Puffy Vest,44.052863436123346,Bored Dagger,204.08163265306123,Bored,5.827505827505828,Spinner Hat,55.24861878453038,341.95484847900474
6467,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Black,8.136696501220504,Sleeveless T,39.682539682539684,Dumbfounded,19.801980198019802,Crazy,24.57002457002457,S&m Hat,42.5531914893617,145.87893052477347
6468,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Cream,15.723270440251572,,5.324813631522897,Bored Cigarette,14.04494382022472,Sleepy,13.315579227696405,Halo,30.8641975308642,92.68381885831938
6469,6,1.8793459875963163,Gold Hoop,21.645021645021647,Gray,8.547008547008547,Blue,20.408163265306122,,5.324813631522897,Bored Cigarette,14.04494382022472,Bloodshot,11.82033096926714,Beanie,17.301038062283737,100.97066592823111
6470,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Zombie,33.11258278145695,Wool Turtleneck,41.666666666666664,Bored,4.401408450704225,Wide Eyed,18.214936247723134,Bunny Ears,51.282051282051285,160.0981730660542
6471,7,5.310674455655868,Silver Hoop,11.312217194570135,Army Green,8.045052292839904,White,25.188916876574307,Black T,29.940119760479043,Discomfort,47.61904761904761,Holographic,66.2251655629139,Girl's Hair Pink,95.23809523809523,288.879289000176
6472,7,5.310674455655868,Silver Hoop,11.312217194570135,Orange,7.830853563038371,Robot,36.90036900369004,Stunt Jacket,56.17977528089888,Bored,4.401408450704225,3d,20.449897750511248,Beanie,17.301038062283737,159.6862337613525
6473,6,1.8793459875963163,,1.424298532972511,Purple,7.733952049497293,Solid Gold,217.3913043478261,Smoking Jacket,45.24886877828054,Bored,4.401408450704225,Wide Eyed,18.214936247723134,Police Motorcycle Helmet,76.92307692307692,373.217191317677
6474,6,1.8793459875963163,Silver Stud,12.150668286755772,Aquamarine,7.886435331230284,Robot,36.90036900369004,Bone Tee,43.47826086956522,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,,4.440497335701599,119.01053589800895
6475,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Black,8.136696501220504,Biker Vest,39.52569169960474,Bored,4.401408450704225,Sad,18.148820326678766,Bayc Hat Black,43.859649122807014,125.20676418462244
6476,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Cream,15.723270440251572,Tanktop,42.5531914893617,Bored Unshaven Cigarette,22.831050228310502,Coins,20.876826722338205,Bowler,38.167938931297705,151.49450754113172
6477,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Red,21.09704641350211,Navy Striped Tee,29.761904761904763,Grin,13.986013986013987,Bored,5.827505827505828,King's Crown,129.87012987012986,211.9631284965085
6478,5,3.941663381947182,,1.424298532972511,Gray,8.547008547008547,Gray,20.161290322580644,,5.324813631522897,Bored Cigarette,14.04494382022472,Bored,5.827505827505828,Prussian Helmet,76.92307692307692,136.19460098683925
6479,5,3.941663381947182,,1.424298532972511,Blue,8.038585209003216,Noise,64.51612903225806,Navy Striped Tee,29.761904761904763,Bored,4.401408450704225,Hypnotized,45.45454545454546,,4.440497335701599,161.97903215903702
6480,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Black,8.136696501220504,Lumberjack Shirt,46.948356807511736,Phoneme Vuh,30.030030030030026,Bloodshot,11.82033096926714,,4.440497335701599,114.7869258514906
6481,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Cream,15.723270440251572,Bandolier,61.34969325153375,Bored Unshaven Cigarette,22.831050228310502,Bored,5.827505827505828,Short Mohawk,31.446540880503143,148.3681404799039
6482,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Dark Brown,7.396449704142013,Tweed Suit,70.92198581560284,Bored Unshaven,6.447453255963895,3d,20.449897750511248,,4.440497335701599,122.75619782633856
6483,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Noise,64.51612903225806,Service,70.4225352112676,Bored Unshaven Cigarette,22.831050228310502,Robot,28.57142857142857,,4.440497335701599,203.8815543433833
6484,7,5.310674455655868,Silver Hoop,11.312217194570135,Blue,8.038585209003216,Golden Brown,12.820512820512821,Wool Turtleneck,41.666666666666664,Small Grin,36.76470588235294,Closed,14.04494382022472,Safari,54.94505494505494,184.90336099404132
6485,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Gray,20.161290322580644,Sleeveless T,39.682539682539684,Bored,4.401408450704225,Closed,14.04494382022472,Laurel Wreath,138.88888888888889,228.5277679783469
6486,7,5.310674455655868,Silver Hoop,11.312217194570135,Purple,7.733952049497293,Red,21.09704641350211,Leather Punk Jacket,65.35947712418302,Bored Bubblegum,84.03361344537815,Bored,5.827505827505828,Baby's Bonnet,63.291139240506325,263.9656257507987
6487,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,Prom Dress,97.08737864077669,Bored,4.401408450704225,Coins,20.876826722338205,Police Motorcycle Helmet,76.92307692307692,218.52326402680694
6488,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Blue,20.408163265306122,Prison Jumpsuit,42.5531914893617,Bored,4.401408450704225,Hypnotized,45.45454545454546,Vietnam Era Helmet,44.84304932735426,169.0025877168438
6489,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Black,8.136696501220504,,5.324813631522897,Bored Unshaven,6.447453255963895,Sleepy,13.315579227696405,Spinner Hat,55.24861878453038,101.88417560869368
6490,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Dark Brown,7.396449704142013,Work Vest,53.191489361702125,Bored Pipe,75.75757575757576,Bored,5.827505827505828,Beanie,17.301038062283737,170.66413856500859
6491,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Cheetah,24.509803921568626,,5.324813631522897,Bored Unshaven,6.447453255963895,X Eyes,40.816326530612244,Girl's Hair Short,66.66666666666667,157.24790903813715
6492,7,5.310674455655868,Silver Hoop,11.312217194570135,Orange,7.830853563038371,Dark Brown,7.396449704142013,Hawaiian,35.3356890459364,Phoneme Vuh,30.030030030030026,Sleepy,13.315579227696405,Bayc Hat Black,43.859649122807014,154.3911423438762
6493,7,5.310674455655868,Silver Stud,12.150668286755772,Army Green,8.045052292839904,Tan,15.974440894568689,Biker Vest,39.52569169960474,Dumbfounded,19.801980198019802,Cyborg,92.59259259259258,Army Hat,34.013605442176875,227.41470586221422
6494,7,5.310674455655868,Silver Stud,12.150668286755772,Purple,7.733952049497293,Tan,15.974440894568689,Rainbow Suspenders,74.07407407407408,Bored,4.401408450704225,Coins,20.876826722338205,Sea Captain's Hat,32.67973856209151,173.20178349568562
6495,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Blue,20.408163265306122,Tuxedo Tee,42.5531914893617,Bored,4.401408450704225,Bored,5.827505827505828,Safari,54.94505494505494,139.9859770455102
6496,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Gray,20.161290322580644,Wool Turtleneck,41.666666666666664,Grin,13.986013986013987,X Eyes,40.816326530612244,Short Mohawk,31.446540880503143,159.41906811594873
6497,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Blue,20.408163265306122,Tanktop,42.5531914893617,Bored,4.401408450704225,Sad,18.148820326678766,Bowler,38.167938931297705,134.77739925203892
6498,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Dark Brown,7.396449704142013,Prison Jumpsuit,42.5531914893617,Jovial,33.78378378378378,Bloodshot,11.82033096926714,Beanie,17.301038062283737,124.70544707641574
6499,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Blue,20.408163265306122,Lumberjack Shirt,46.948356807511736,Bored,4.401408450704225,Bloodshot,11.82033096926714,Army Hat,34.013605442176875,128.7263630185733
6500,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,White,25.188916876574307,,5.324813631522897,Bored,4.401408450704225,Coins,20.876826722338205,Irish Boho,44.44444444444444,113.7192551573869
6501,5,3.941663381947182,,1.424298532972511,Aquamarine,7.886435331230284,White,25.188916876574307,,5.324813631522897,Grin,13.986013986013987,Crazy,24.57002457002457,Short Mohawk,31.446540880503143,113.76870719078889
6502,6,1.8793459875963163,Gold Stud,22.779043280182233,Gray,8.547008547008547,Pink,19.569471624266146,,5.324813631522897,Bored Unshaven,6.447453255963895,Coins,20.876826722338205,Beanie,17.301038062283737,102.72500111116199
6503,5,3.941663381947182,,1.424298532972511,Blue,8.038585209003216,White,25.188916876574307,,5.324813631522897,Bored,4.401408450704225,3d,20.449897750511248,Halo,30.8641975308642,99.6337813640998
6504,5,3.941663381947182,Gold Stud,22.779043280182233,Gray,8.547008547008547,Gray,20.161290322580644,,5.324813631522897,Small Grin,36.76470588235294,Zombie,32.467532467532465,,4.440497335701599,134.42655484882852
6505,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Brown,7.2992700729927,Navy Striped Tee,29.761904761904763,Bored,4.401408450704225,Eyepatch,30.030030030030026,Seaman's Hat,23.809523809523807,106.64436685472758
6506,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,Tanktop,42.5531914893617,Bored Pizza,200.0,Sunglasses,28.409090909090907,,4.440497335701599,296.69967041841596
6507,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Dmt,46.51162790697675,Striped Tee,24.154589371980677,Bored,4.401408450704225,Scumbag,42.918454935622314,Sea Captain's Hat,32.67973856209151,161.80031731098268
6508,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Brown,7.2992700729927,Sleeveless T,39.682539682539684,Grin,13.986013986013987,Closed,14.04494382022472,Bayc Flipped Brim,43.29004329004329,129.6515076652231
6509,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Cream,15.723270440251572,Tuxedo Tee,42.5531914893617,Bored Unshaven Party horn,222.22222222222223,Wide Eyed,18.214936247723134,Commie Hat,32.89473684210526,342.95705405507266
6510,7,5.310674455655868,Gold Stud,22.779043280182233,Army Green,8.045052292839904,Brown,7.2992700729927,Bone Tee,43.47826086956522,Bored Cigarette,14.04494382022472,Eyepatch,30.030030030030026,Bunny Ears,51.282051282051285,182.26932610354197
6511,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Pink,19.569471624266146,Black T,29.940119760479043,Rage,37.59398496240602,3d,20.449897750511248,Police Motorcycle Helmet,76.92307692307692,195.57442780942978
6512,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Robot,36.90036900369004,Admirals Coat,156.25,Grin,13.986013986013987,Crazy,24.57002457002457,Beanie,17.301038062283737,260.1975254738114
6513,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Cream,15.723270440251572,Leather Jacket,48.543689320388346,Bored,4.401408450704225,Wide Eyed,18.214936247723134,King's Crown,129.87012987012986,227.85131111788755
6514,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Zombie,33.11258278145695,Bandolier,61.34969325153375,Bored,4.401408450704225,Zombie,32.467532467532465,Vietnam Era Helmet,44.84304932735426,187.36434613038077
6515,5,3.941663381947182,Silver Stud,12.150668286755772,Gray,8.547008547008547,Black,8.136696501220504,,5.324813631522897,Bored Cigarette,14.04494382022472,Sleepy,13.315579227696405,,4.440497335701599,69.90187073207761
6516,6,1.8793459875963163,Gold Stud,22.779043280182233,Aquamarine,7.886435331230284,Brown,7.2992700729927,Black T,29.940119760479043,Discomfort,47.61904761904761,Bloodshot,11.82033096926714,,4.440497335701599,133.66409035649693
6517,7,5.310674455655868,Silver Stud,12.150668286755772,New Punk Blue,8.116883116883116,Brown,7.2992700729927,Striped Tee,24.154589371980677,Tongue Out,49.01960784313725,Closed,14.04494382022472,Cowboy Hat,28.248587570621467,148.34522453825156
6518,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Tan,15.974440894568689,Leather Punk Jacket,65.35947712418302,Bored Unshaven,6.447453255963895,Sad,18.148820326678766,Short Mohawk,31.446540880503143,148.72542929530624
6519,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Tan,15.974440894568689,Black T,29.940119760479043,Bored,4.401408450704225,Bored,5.827505827505828,Cowboy Hat,28.248587570621467,96.24271557145663
6520,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Brown,7.2992700729927,Puffy Vest,44.052863436123346,Bored Unshaven,6.447453255963895,Hypnotized,45.45454545454546,Cowboy Hat,28.248587570621467,142.63721787385407
6521,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Golden Brown,12.820512820512821,,5.324813631522897,Phoneme  ooo,39.21568627450981,Wide Eyed,18.214936247723134,Seaman's Hat,23.809523809523807,112.58228826175053
6522,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Tan,15.974440894568689,Sailor Shirt,35.2112676056338,Rage,37.59398496240602,Blindfold,37.87878787878788,Bayc Flipped Brim,43.29004329004329,181.79917769901704
6523,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Cream,15.723270440251572,Biker Vest,39.52569169960474,Bored,4.401408450704225,Bored,5.827505827505828,Police Motorcycle Helmet,76.92307692307692,153.749650154552
6524,5,3.941663381947182,,1.424298532972511,Blue,8.038585209003216,Brown,7.2992700729927,,5.324813631522897,Bored Cigarette,14.04494382022472,Robot,28.57142857142857,Halo,30.8641975308642,99.509200750956
6525,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Brown,7.2992700729927,Sailor Shirt,35.2112676056338,Discomfort,47.61904761904761,Wide Eyed,18.214936247723134,Fisherman's Hat,28.98550724637681,148.6787256051828
6526,6,1.8793459875963163,Silver Stud,12.150668286755772,Army Green,8.045052292839904,Cheetah,24.509803921568626,Leather Jacket,48.543689320388346,Bored Unshaven Cigar,106.38297872340425,3d,20.449897750511248,,4.440497335701599,226.40193361876604
6527,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Black,8.136696501220504,Service,70.4225352112676,Bored Cigarette,14.04494382022472,Blindfold,37.87878787878788,,4.440497335701599,148.4063057790051
6528,7,5.310674455655868,Silver Hoop,11.312217194570135,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Cowboy Shirt,84.03361344537815,Bored Dagger,204.08163265306123,Bloodshot,11.82033096926714,Seaman's Hat,23.809523809523807,355.80949452443826
6529,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Dark Brown,7.396449704142013,Bone Tee,43.47826086956522,Bored Unshaven,6.447453255963895,Wide Eyed,18.214936247723134,,4.440497335701599,93.13779159613713
6530,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Dmt,46.51162790697675,Bone Necklace,48.78048780487805,Bored,4.401408450704225,Bloodshot,11.82033096926714,Short Mohawk,31.446540880503143,154.38092364978124
6531,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Brown,7.2992700729927,Tanktop,42.5531914893617,Bored,4.401408450704225,Robot,28.57142857142857,Party Hat 1,83.33333333333333,177.34871176961963
6532,7,5.310674455655868,Silver Hoop,11.312217194570135,Blue,8.038585209003216,Red,21.09704641350211,Bone Necklace,48.78048780487805,Small Grin,36.76470588235294,Bored,5.827505827505828,Horns,39.682539682539684,176.81376247000782
6533,6,1.8793459875963163,Gold Hoop,21.645021645021647,Gray,8.547008547008547,Blue,20.408163265306122,Bone Tee,43.47826086956522,Bored Unshaven Cigarette,22.831050228310502,Robot,28.57142857142857,,4.440497335701599,151.80077644993852
6534,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Robot,36.90036900369004,Striped Tee,24.154589371980677,Dumbfounded,19.801980198019802,Bored,5.827505827505828,Halo,30.8641975308642,129.39929499963793
6535,5,3.941663381947182,,1.424298532972511,Gray,8.547008547008547,Blue,20.408163265306122,Rainbow Suspenders,74.07407407407408,Bored Cigar,82.64462809917356,Bloodshot,11.82033096926714,,4.440497335701599,207.30066420545072
6536,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Red,21.09704641350211,Black Holes T,48.78048780487805,Jovial,33.78378378378378,Sleepy,13.315579227696405,Commie Hat,32.89473684210526,161.22033088537435
6537,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Dark Brown,7.396449704142013,Navy Striped Tee,29.761904761904763,Bored Cigarette,14.04494382022472,Bored,5.827505827505828,Cowboy Hat,28.248587570621467,97.13004475197617
6538,7,5.310674455655868,Silver Hoop,11.312217194570135,Aquamarine,7.886435331230284,Black,8.136696501220504,Toga,49.504950495049506,Bored Unshaven Cigarette,22.831050228310502,Closed,14.04494382022472,S&m Hat,42.5531914893617,161.58015951562322
6539,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Brown,7.2992700729927,Striped Tee,24.154589371980677,Bored Cigarette,14.04494382022472,Bored,5.827505827505828,,4.440497335701599,69.24965146020833
6540,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Cheetah,24.509803921568626,Prom Dress,97.08737864077669,Bored,4.401408450704225,Crazy,24.57002457002457,,4.440497335701599,168.4201271265353
6541,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,Cowboy Shirt,84.03361344537815,Bored Cigarette,14.04494382022472,Bored,5.827505827505828,Beanie,17.301038062283737,140.44167444530336
6542,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,Toga,49.504950495049506,Jovial,33.78378378378378,Bored,5.827505827505828,Vietnam Era Helmet,44.84304932735426,153.1938627236043
6543,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,White,25.188916876574307,Work Vest,53.191489361702125,Grin,13.986013986013987,Wide Eyed,18.214936247723134,Girl's Hair Short,66.66666666666667,188.59671995208896
6544,6,1.8793459875963163,Diamond Stud,45.04504504504504,Army Green,8.045052292839904,White,25.188916876574307,,5.324813631522897,Bored Cigar,82.64462809917356,Bored,5.827505827505828,Seaman's Hat,23.809523809523807,197.76483156978168
