asset_id,attribute_count,attribute_count_rarity_score,Background_attribute,Background_rarity_score,Body_attribute,Body_rarity_score,Body_Grade_attribute,Body_Grade_rarity_score,Head_attribute,Head_rarity_score,Head_Grade_attribute,Head_Grade_rarity_score,Mouth_attribute,Mouth_rarity_score,Mouth_Grade_attribute,Mouth_Grade_rarity_score,Nose_attribute,Nose_rarity_score,Nose_Grade_attribute,Nose_Grade_rarity_score,Eyes_attribute,Eyes_rarity_score,Eyes_Grade_attribute,Eyes_Grade_rarity_score,overall_rarity_score
4623,11,1.0,Blue,3.2927230819888043,Black Singlet,47.39336492890995,Damaged,2.881014116969173,Bowlcut,29.15451895043732,Rotten,3.897116134060795,Smiley,12.836970474967908,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Sad,17.88908765652952,Rotten,3.965107057890563,133.40616507109672
4624,11,1.0,Blue,3.2927230819888043,Orange BBall,41.49377593360996,Damaged,2.881014116969173,Side Shave,27.47252747252747,Fresh,2.5614754098360653,Grimace,12.345679012345679,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Lazy,16.835016835016834,Fresh,2.531645569620253,120.26148312812234
4625,11,1.0,Orange,3.3875338753387534,Charcoal Puffer,43.47826086956522,Rotten,4.033884630899556,Orange Bucket,28.73563218390805,Damaged,2.8328611898017,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Thick Rim,17.921146953405017,Damaged,2.834467120181406,127.9091712482888
4626,11,1.0,Orange,3.3875338753387534,Orange Puffvest,41.1522633744856,Fresh,2.4691358024691357,Curtains,30.211480362537767,Fresh,2.5614754098360653,Pucker,13.089005235602095,Rotten,4.012841091492777,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Scared,18.867924528301888,Damaged,2.834467120181406,127.67183564084931
4627,11,1.0,Orange,3.3875338753387534,Denim Dungarees,41.666666666666664,Fresh,2.4691358024691357,Blackhat,31.25,Fresh,2.5614754098360653,Snarl,12.594458438287154,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Sad,17.88908765652952,Rotten,3.965107057890563,126.74781621632722
4628,11,1.0,Orange,3.3875338753387534,Pink Puffer,44.44444444444444,Fresh,2.4691358024691357,Grey Bucket,32.57328990228013,Damaged,2.8328611898017,Toothy,13.36898395721925,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Worried,17.88908765652952,Damaged,2.834467120181406,131.39618313785135
4629,11,1.0,Pink,6.644518272425249,Sand Camo Jacket,42.37288135593221,Damaged,2.881014116969173,Golf Cap,29.41176470588235,Damaged,2.8328611898017,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Reptile,17.6056338028169,Fresh,2.531645569620253,129.46558691839263
4630,11,1.0,Orange,3.3875338753387534,Dark Grey Brand Tee,46.29629629629629,Damaged,2.881014116969173,Betty,28.328611898016998,Rotten,3.897116134060795,Smiley,12.836970474967908,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Scared,18.867924528301888,Damaged,2.834467120181406,130.92631363372024
4631,11,1.0,Purple,6.657789613848203,Silver Puffer,41.49377593360996,Fresh,2.4691358024691357,Beret,30.3030303030303,Fresh,2.5614754098360653,Fang,12.376237623762377,Rotten,4.012841091492777,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Pink Glasses,17.88908765652952,Fresh,2.531645569620253,128.6319743514235
4632,11,1.0,Blue,3.2927230819888043,Purple BBall,41.49377593360996,Rotten,4.033884630899556,Dreads,31.847133757961785,Rotten,3.897116134060795,Skully,13.458950201884251,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Sleepy,19.49317738791423,Fresh,2.531645569620253,131.01275800724903
4633,11,1.0,Blue,3.2927230819888043,Pink Puffer,44.44444444444444,Damaged,2.881014116969173,Side Shave,27.47252747252747,Damaged,2.8328611898017,Snarl,12.594458438287154,Rotten,4.012841091492777,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Surprised,18.45018450184502,Fresh,2.531645569620253,126.96638086730299
4634,11,1.0,Blue,3.2927230819888043,Purple Buttonup,50.25125628140703,Damaged,2.881014116969173,Felt Hat,32.89473684210526,Fresh,2.5614754098360653,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Sleepy,19.49317738791423,Rotten,3.965107057890563,139.27612110992135
4635,11,1.0,Charcoal,9.9601593625498,Sand Camo Jacket,42.37288135593221,Damaged,2.881014116969173,Blackhat,31.25,Fresh,2.5614754098360653,Snarl,12.594458438287154,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Black Glasses,17.543859649122805,Rotten,3.965107057890563,134.4195157835381
4636,11,1.0,Purple,6.657789613848203,Pink Tee,50.0,Damaged,2.881014116969173,Mullet,30.674846625766875,Damaged,2.8328611898017,Surprised,13.623978201634877,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Thick Rim,17.921146953405017,Fresh,2.531645569620253,138.0876335803555
4637,11,1.0,Charcoal,9.9601593625498,Black Hoodie,45.45454545454546,Damaged,2.881014116969173,Felt Hat,32.89473684210526,Fresh,2.5614754098360653,Smiley,12.836970474967908,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Reptile,17.6056338028169,Damaged,2.834467120181406,138.20283736382103
4638,11,1.0,Orange,3.3875338753387534,Purple Fur,46.51162790697675,Fresh,2.4691358024691357,Bouffant,27.700831024930746,Rotten,3.897116134060795,Snarl,12.594458438287154,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Black Glasses,17.543859649122805,Rotten,3.965107057890563,130.1659325584194
4639,11,1.0,Pink,6.644518272425249,Orange Turtleneck,45.24886877828054,Fresh,2.4691358024691357,Flattop,29.940119760479043,Fresh,2.5614754098360653,Glum,12.88659793814433,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Sleepy,19.49317738791423,Damaged,2.834467120181406,135.6767938815823
4640,11,1.0,Purple,6.657789613848203,Black Turtleneck,42.016806722689076,Fresh,2.4691358024691357,Black Cap,27.700831024930746,Fresh,2.5614754098360653,Skully,13.458950201884251,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Thick Rim,17.921146953405017,Rotten,3.965107057890563,128.04180317990335
4641,11,1.0,Purple,6.657789613848203,Orange Turtleneck,45.24886877828054,Fresh,2.4691358024691357,Bouffant,27.700831024930746,Damaged,2.8328611898017,Bulldog,12.970168612191959,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Lazy,16.835016835016834,Fresh,2.531645569620253,129.3425800955021
4642,11,1.0,Orange,3.3875338753387534,Black Hoodie,45.45454545454546,Damaged,2.881014116969173,Golf Cap,29.41176470588235,Damaged,2.8328611898017,Fang,12.376237623762377,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Mutant,17.36111111111111,Damaged,2.834467120181406,127.38716089380044
4643,11,1.0,Blue,3.2927230819888043,Tatts,45.24886877828054,Damaged,2.881014116969173,Top Knot,31.152647975077883,Rotten,3.897116134060795,Gold Grin,13.140604467805518,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Black Glasses,17.543859649122805,Damaged,2.834467120181406,131.58768051307393
4644,11,1.0,Pink,6.644518272425249,Tatts,45.24886877828054,Fresh,2.4691358024691357,Dreads,31.847133757961785,Fresh,2.5614754098360653,Smiley,12.836970474967908,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Bright,17.793594306049823,Damaged,2.834467120181406,133.40999870202094
4645,11,1.0,Orange,3.3875338753387534,Green Shirt,39.682539682539684,Damaged,2.881014116969173,Top Knot,31.152647975077883,Damaged,2.8328611898017,Bulldog,12.970168612191959,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Mutant,17.36111111111111,Damaged,2.834467120181406,125.19860635255438
4646,11,1.0,Blue,3.2927230819888043,Fancy Suit,43.66812227074236,Rotten,4.033884630899556,Dreads,31.847133757961785,Damaged,2.8328611898017,Toothy,13.36898395721925,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Lazy,16.835016835016834,Fresh,2.531645569620253,130.50663396259324
4647,11,1.0,Orange,3.3875338753387534,Golf Vest,38.46153846153846,Fresh,2.4691358024691357,Mullet,30.674846625766875,Fresh,2.5614754098360653,Grimace,12.345679012345679,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Pink Glasses,17.88908765652952,Rotten,3.965107057890563,123.85066657105774
4648,11,1.0,Pink,6.644518272425249,Black Singlet,47.39336492890995,Rotten,4.033884630899556,Ramona,33.11258278145695,Fresh,2.5614754098360653,Toothy,13.36898395721925,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Moody,18.975332068311197,Rotten,3.965107057890563,142.28796911739693
4649,11,1.0,Blue,3.2927230819888043,Pilot Jacket,42.19409282700422,Rotten,4.033884630899556,Slick,32.05128205128205,Fresh,2.5614754098360653,Lips,13.157894736842106,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Worried,17.88908765652952,Damaged,2.834467120181406,131.61334092641604
4650,11,1.0,Blue,3.2927230819888043,Purple Buttonup,50.25125628140703,Fresh,2.4691358024691357,Top Knot,31.152647975077883,Rotten,3.897116134060795,Lips,13.157894736842106,Rotten,4.012841091492777,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Sly,17.6056338028169,Fresh,2.531645569620253,137.45660331637953
4651,11,1.0,Blue,3.2927230819888043,Orange BBall,41.49377593360996,Damaged,2.881014116969173,Flattop,29.940119760479043,Damaged,2.8328611898017,Grimace,12.345679012345679,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Pink Glasses,17.88908765652952,Damaged,2.834467120181406,125.1061070614923
4652,11,1.0,Blue,3.2927230819888043,Black Hoodie,45.45454545454546,Damaged,2.881014116969173,Red Cap,28.57142857142857,Fresh,2.5614754098360653,Toothy,13.36898395721925,Rotten,4.012841091492777,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Black Glasses,17.543859649122805,Rotten,3.965107057890563,131.37402805195836
4653,11,1.0,Blue,3.2927230819888043,Dark Grey Brand Tee,46.29629629629629,Fresh,2.4691358024691357,Mohawk,29.498525073746315,Fresh,2.5614754098360653,Surprised,13.623978201634877,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Pink Glasses,17.88908765652952,Rotten,3.965107057890563,131.5189168536195
4654,11,1.0,Purple,6.657789613848203,Tee With Vest,42.73504273504273,Damaged,2.881014116969173,Red Cap,28.57142857142857,Fresh,2.5614754098360653,Fang,12.376237623762377,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Sly,17.6056338028169,Fresh,2.531645569620253,128.34273919630792
4655,11,1.0,Orange,3.3875338753387534,Black Turtleneck,42.016806722689076,Damaged,2.881014116969173,Betty,28.328611898016998,Fresh,2.5614754098360653,Surprised,13.623978201634877,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Black Glasses,17.543859649122805,Fresh,2.531645569620253,123.7225511394361
4656,11,1.0,Orange,3.3875338753387534,Red Bow Tie,41.32231404958678,Rotten,4.033884630899556,Cornrows,27.77777777777778,Rotten,3.897116134060795,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Moody,18.975332068311197,Fresh,2.531645569620253,127.24732935164533
4657,11,1.0,Blue,3.2927230819888043,Green Camo Jacket,42.5531914893617,Rotten,4.033884630899556,High Slick,30.8641975308642,Rotten,3.897116134060795,Smiley,12.836970474967908,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Spooky,17.761989342806395,Fresh,2.531645569620253,131.37015166642192
4658,11,1.0,Orange,3.3875338753387534,Dark Grey Brand Tee,46.29629629629629,Damaged,2.881014116969173,Side Shave,27.47252747252747,Fresh,2.5614754098360653,Fang,12.376237623762377,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Worried,17.88908765652952,Rotten,3.965107057890563,129.25175126213384
4659,11,1.0,Blue,3.2927230819888043,Pink Tee,50.0,Rotten,4.033884630899556,Shaved,32.05128205128205,Damaged,2.8328611898017,Pucker,13.089005235602095,Rotten,4.012841091492777,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Bright,17.793594306049823,Rotten,3.965107057890563,139.52497960533356
4660,11,1.0,Blue,3.2927230819888043,Blue Stripe,44.84304932735426,Damaged,2.881014116969173,Space Buns,28.901734104046245,Damaged,2.8328611898017,Grimace,12.345679012345679,Damaged,2.8368794326241136,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Demon,18.214936247723134,Damaged,2.834467120181406,128.70539329449946
4661,11,1.0,Orange,3.3875338753387534,Black Bowtie,39.8406374501992,Fresh,2.4691358024691357,Blackhat,31.25,Rotten,3.897116134060795,Lips,13.157894736842106,Rotten,4.012841091492777,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Worried,17.88908765652952,Rotten,3.965107057890563,129.59140346628777
4662,11,1.0,Orange,3.3875338753387534,Tatts,45.24886877828054,Fresh,2.4691358024691357,Slick,32.05128205128205,Rotten,3.897116134060795,Fang,12.376237623762377,Rotten,4.012841091492777,Nose Skull,4.043671653861707,Rotten,4.042037186742118,White Glasses,18.552875695732837,Damaged,2.834467120181406,133.9160670132045
4663,11,1.0,Pink,6.644518272425249,Pilot Jacket,42.19409282700422,Rotten,4.033884630899556,Dreads,31.847133757961785,Damaged,2.8328611898017,Grimace,12.345679012345679,Rotten,4.012841091492777,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Mutant,17.36111111111111,Damaged,2.834467120181406,132.5602699735497
4664,11,1.0,Blue,3.2927230819888043,Green Camo Jacket,42.5531914893617,Rotten,4.033884630899556,Orange Beanie,29.32551319648094,Fresh,2.5614754098360653,Bulldog,12.970168612191959,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Sleepy,19.49317738791423,Fresh,2.531645569620253,128.68436765152146
4665,11,1.0,Purple,6.657789613848203,Dark Grey Brand Tee,46.29629629629629,Fresh,2.4691358024691357,Side Shave,27.47252747252747,Rotten,3.897116134060795,Snarl,12.594458438287154,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Bright,17.793594306049823,Fresh,2.531645569620253,131.8088263025018
4666,11,1.0,Pink,6.644518272425249,Purple Hoodie,43.10344827586207,Fresh,2.4691358024691357,Bouffant,27.700831024930746,Fresh,2.5614754098360653,Pucker,13.089005235602095,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Surprised,18.45018450184502,Fresh,2.531645569620253,128.97271584557427
4667,11,1.0,Blue,3.2927230819888043,White Tee,44.642857142857146,Fresh,2.4691358024691357,Betty,28.328611898016998,Fresh,2.5614754098360653,Skully,13.458950201884251,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Bright,17.793594306049823,Fresh,2.531645569620253,126.2528281925715
4668,11,1.0,Blue,3.2927230819888043,Spotty Fur,48.07692307692308,Damaged,2.881014116969173,Red Cap,28.57142857142857,Fresh,2.5614754098360653,Grimace,12.345679012345679,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Reptile,17.6056338028169,Fresh,2.531645569620253,129.46290183151555
4669,11,1.0,Orange,3.3875338753387534,Blue Puffvest,45.45454545454546,Fresh,2.4691358024691357,High Slick,30.8641975308642,Damaged,2.8328611898017,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Worried,17.88908765652952,Damaged,2.834467120181406,131.0535538757804
4670,11,1.0,Orange,3.3875338753387534,Red Tracksuit,40.983606557377044,Damaged,2.881014116969173,Betty,28.328611898016998,Fresh,2.5614754098360653,Smiley,12.836970474967908,Rotten,4.012841091492777,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Worried,17.88908765652952,Damaged,2.834467120181406,124.05256354793455
4671,11,1.0,Charcoal,9.9601593625498,Spotty Fur,48.07692307692308,Damaged,2.881014116969173,Bantu Knot,29.15451895043732,Damaged,2.8328611898017,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,White Glasses,18.552875695732837,Damaged,2.834467120181406,138.34617605750682
4672,11,1.0,Purple,6.657789613848203,White Tee,44.642857142857146,Fresh,2.4691358024691357,Bowlcut,29.15451895043732,Damaged,2.8328611898017,Bulldog,12.970168612191959,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Dead,17.73049645390071,Damaged,2.834467120181406,131.71476663867122
4673,11,1.0,Blue,3.2927230819888043,Black Dungarees,45.45454545454546,Fresh,2.4691358024691357,Bouffant,27.700831024930746,Rotten,3.897116134060795,Bulldog,12.970168612191959,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Thick Rim,17.921146953405017,Rotten,3.965107057890563,130.0932458744661
4674,11,1.0,Pink,6.644518272425249,Spotty Fur,48.07692307692308,Damaged,2.881014116969173,Bandana,32.89473684210526,Damaged,2.8328611898017,Glum,12.88659793814433,Rotten,4.012841091492777,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Scared,18.867924528301888,Damaged,2.834467120181406,140.2688395235698
4675,11,1.0,Blue,3.2927230819888043,Leather Jacket,39.682539682539684,Rotten,4.033884630899556,Betty,28.328611898016998,Fresh,2.5614754098360653,Skully,13.458950201884251,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Spooky,17.761989342806395,Damaged,2.834467120181406,123.12847614800218
4676,11,1.0,Orange,3.3875338753387534,Black Turtleneck,42.016806722689076,Damaged,2.881014116969173,Mullet,30.674846625766875,Damaged,2.8328611898017,Smiley,12.836970474967908,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Bright,17.793594306049823,Rotten,3.965107057890563,128.31132264270184
4677,11,1.0,Orange,3.3875338753387534,Fancy Suit,43.66812227074236,Damaged,2.881014116969173,Red Cap,28.57142857142857,Fresh,2.5614754098360653,Mo,13.297872340425531,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Thick Rim,17.921146953405017,Fresh,2.531645569620253,126.41661829735273
4678,11,1.0,Pink,6.644518272425249,Pink Puffer,44.44444444444444,Damaged,2.881014116969173,Mohawk,29.498525073746315,Damaged,2.8328611898017,Grimace,12.345679012345679,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Pink Glasses,17.88908765652952,Fresh,2.531645569620253,130.35833572883266
4679,11,1.0,Blue,3.2927230819888043,Blue Baseball,39.52569169960474,Damaged,2.881014116969173,Bandana,32.89473684210526,Rotten,3.897116134060795,Fang,12.376237623762377,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Moody,18.975332068311197,Damaged,2.834467120181406,128.77358135632647
4680,11,1.0,Orange,3.3875338753387534,Pink Puffer,44.44444444444444,Fresh,2.4691358024691357,Flattop,29.940119760479043,Rotten,3.897116134060795,Mo,13.297872340425531,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Sad,17.88908765652952,Fresh,2.531645569620253,129.7795438565954
4681,11,1.0,Purple,6.657789613848203,Tee With Vest,42.73504273504273,Rotten,4.033884630899556,Curtains,30.211480362537767,Rotten,3.897116134060795,Snarl,12.594458438287154,Rotten,4.012841091492777,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Reptile,17.6056338028169,Damaged,2.834467120181406,132.9196692763922
4682,11,1.0,Purple,6.657789613848203,Silver Puffer,41.49377593360996,Fresh,2.4691358024691357,Bandana,32.89473684210526,Fresh,2.5614754098360653,Surprised,13.623978201634877,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Bright,17.793594306049823,Rotten,3.965107057890563,132.30721886365194
4683,11,1.0,Pink,6.644518272425249,Black Singlet,47.39336492890995,Damaged,2.881014116969173,Shaved,32.05128205128205,Fresh,2.5614754098360653,Fang,12.376237623762377,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Spooky,17.761989342806395,Fresh,2.531645569620253,135.0491530118196
4684,11,1.0,Pink,6.644518272425249,Orange BBall,41.49377593360996,Fresh,2.4691358024691357,Spiked,28.011204481792713,Fresh,2.5614754098360653,Glum,12.88659793814433,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Pink Glasses,17.88908765652952,Rotten,3.965107057890563,129.51933596454984
4685,11,1.0,Blue,3.2927230819888043,Pilot Jacket,42.19409282700422,Rotten,4.033884630899556,Bowlcut,29.15451895043732,Rotten,3.897116134060795,Pucker,13.089005235602095,Rotten,4.012841091492777,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Mutant,17.36111111111111,Fresh,2.531645569620253,129.28898829368188
4686,11,1.0,Charcoal,9.9601593625498,Fancy Suit,43.66812227074236,Fresh,2.4691358024691357,Headscarf,32.67973856209151,Rotten,3.897116134060795,Mo,13.297872340425531,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Reptile,17.6056338028169,Damaged,2.834467120181406,138.00862458492446
4687,11,1.0,Orange,3.3875338753387534,Black Dungarees,45.45454545454546,Rotten,4.033884630899556,Dreads,31.847133757961785,Damaged,2.8328611898017,Bulldog,12.970168612191959,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Reptile,17.6056338028169,Fresh,2.531645569620253,133.08587864616
4688,11,1.0,Blue,3.2927230819888043,Charcoal Puffer,43.47826086956522,Fresh,2.4691358024691357,Slick,32.05128205128205,Fresh,2.5614754098360653,Toothy,13.36898395721925,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Scared,18.867924528301888,Damaged,2.834467120181406,130.52063201043083
4689,11,1.0,Charcoal,9.9601593625498,Purple Fur,46.51162790697675,Fresh,2.4691358024691357,Bandana,32.89473684210526,Fresh,2.5614754098360653,Surprised,13.623978201634877,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Pink Glasses,17.88908765652952,Fresh,2.531645569620253,139.40619806103103
4690,11,1.0,Charcoal,9.9601593625498,Red Baseball,39.682539682539684,Fresh,2.4691358024691357,Box Fade,28.81844380403458,Fresh,2.5614754098360653,Surprised,13.623978201634877,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Thick Rim,17.921146953405017,Fresh,2.531645569620253,129.49111305931734
4691,11,1.0,Blue,3.2927230819888043,Green Shirt,39.682539682539684,Rotten,4.033884630899556,Flattop,29.940119760479043,Damaged,2.8328611898017,Mo,13.297872340425531,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Scared,18.867924528301888,Damaged,2.834467120181406,125.74674364392698
4692,11,1.0,Blue,3.2927230819888043,Golf Vest,38.46153846153846,Fresh,2.4691358024691357,Bouffant,27.700831024930746,Fresh,2.5614754098360653,Fang,12.376237623762377,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Reptile,17.6056338028169,Damaged,2.834467120181406,118.26639363683326
4693,11,1.0,Orange,3.3875338753387534,Red Bow Tie,41.32231404958678,Fresh,2.4691358024691357,Mohawk,29.498525073746315,Fresh,2.5614754098360653,Pucker,13.089005235602095,Rotten,4.012841091492777,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Scared,18.867924528301888,Fresh,2.531645569620253,126.82610947659789
4694,11,1.0,Pink,6.644518272425249,Golf Vest,38.46153846153846,Fresh,2.4691358024691357,Flattop,29.940119760479043,Damaged,2.8328611898017,Surprised,13.623978201634877,Rotten,4.012841091492777,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Worried,17.88908765652952,Fresh,2.531645569620253,126.85940696631721
4695,11,1.0,Orange,3.3875338753387534,Purple Fur,46.51162790697675,Damaged,2.881014116969173,Spiked,28.011204481792713,Fresh,2.5614754098360653,Gold Grin,13.140604467805518,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Sleepy,19.49317738791423,Fresh,2.531645569620253,129.6921179961025
4696,11,1.0,Blue,3.2927230819888043,Denim Shirt,45.04504504504504,Rotten,4.033884630899556,Betty,28.328611898016998,Damaged,2.8328611898017,Surprised,13.623978201634877,Damaged,2.8368794326241136,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Black Glasses,17.543859649122805,Damaged,2.834467120181406,130.09435991078024
4697,11,1.0,Pink,6.644518272425249,Denim Shirt,45.04504504504504,Rotten,4.033884630899556,Beret,30.3030303030303,Damaged,2.8328611898017,Lips,13.157894736842106,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Dead,17.73049645390071,Damaged,2.834467120181406,134.8149177625742
4698,11,1.0,Purple,6.657789613848203,Dark Grey Brand Tee,46.29629629629629,Damaged,2.881014116969173,Grey Bucket,32.57328990228013,Fresh,2.5614754098360653,Fang,12.376237623762377,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Demon,18.214936247723134,Damaged,2.834467120181406,137.9939397427491
4699,11,1.0,Orange,3.3875338753387534,Black Dungarees,45.45454545454546,Damaged,2.881014116969173,Black Cap,27.700831024930746,Damaged,2.8328611898017,Fang,12.376237623762377,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Thick Rim,17.921146953405017,Damaged,2.834467120181406,126.98501654852164
4700,11,1.0,Purple,6.657789613848203,Spiked Jacket,40.48582995951417,Rotten,4.033884630899556,Top Knot,31.152647975077883,Fresh,2.5614754098360653,Smiley,12.836970474967908,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Black Glasses,17.543859649122805,Fresh,2.531645569620253,129.40048247247387
4701,11,1.0,Pink,6.644518272425249,Charcoal Puffer,43.47826086956522,Damaged,2.881014116969173,Grey Bucket,32.57328990228013,Damaged,2.8328611898017,Fang,12.376237623762377,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Sly,17.6056338028169,Rotten,3.965107057890563,133.64748322846162
4702,11,1.0,Charcoal,9.9601593625498,Orange Puffvest,41.1522633744856,Rotten,4.033884630899556,Space Buns,28.901734104046245,Fresh,2.5614754098360653,Lips,13.157894736842106,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Worried,17.88908765652952,Damaged,2.834467120181406,134.0893998072226
4703,11,1.0,Pink,6.644518272425249,Red Baseball,39.682539682539684,Fresh,2.4691358024691357,Felt Hat,32.89473684210526,Fresh,2.5614754098360653,Smiley,12.836970474967908,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Surprised,18.45018450184502,Rotten,3.965107057890563,131.92713979706252
